order_id,item_id
1865,640405296
1865,640405331
1865,640405315
1865,640405355
1866,640405315
1867,640405025
1867,640405058
1867,640405172
1867,640405399
1868,640405331
1868,640405307
1869,640405296
1869,640405380
1870,640405331
1870,640405339
1870,640404963
1871,640405085
1872,640405058
1873,640405025
1874,640405172
1875,640405331
1875,640405380
1876,640405315
1876,640405307
1876,640405380
1877,640405296
1878,640405380
1878,640405339
1878,640405348
1878,640405399
1879,640405389
1880,640405331
1880,640405380
1881,640405331
1881,640405172
1881,640405355
1882,640405355
1882,640405371
1883,640405058
1884,640405307
1885,640405307
1885,640405339
1885,640405395
1885,640405347
1886,640405315
1886,640405355
1886,640405389
1887,640405339
1887,640405085
1888,640405058
1888,640405323
1889,640405296
1889,640405339
1889,640405399
1890,640405296
1890,640405307
1890,640405371
1891,640405339
1891,640404923
1891,640405399
1892,640405380
1893,640405399
1894,640405339
1894,640405307
1895,640405085
1895,640405399
1896,640405307
1896,640405315
1896,640405355
1897,640405315
1897,640405355
1898,640405307
1898,640405172
1899,640405025
1900,640405347
1901,640405399
1901,640405307
1901,640405347
1902,640405296
1902,640405315
1902,640405389
1902,640405355
1903,640405331
1903,640405323
1904,640405112
1904,640405331
1904,640405399
1905,640405323
1905,640405307
1905,640405331
1906,640405296
1906,640405355
1907,640405112
1907,640405025
1908,640405307
1908,640405380
1909,640405025
1909,640405339
1909,640405172
1909,640404963
1910,640405296
1910,640405347
1911,640405058
1911,640405395
1911,640405380
1912,640405323
1912,640405355
1912,640405395
1913,640405347
1913,640405348
1913,640405371
1914,640405315
1914,640405380
1915,640405025
1916,640405347
1917,640405307
1917,640405371
1918,640405339
1918,640405395
1918,640405172
1918,640405323
1919,640405331
1920,640405355
1921,640405307
1921,640405339
1922,640404963
1922,640405172
1922,640405371
1923,640405307
1924,640405399
1925,640405307
1925,640405085
1926,640405380
1927,640405355
1928,640405315
1929,640405395
1929,640404963
1929,640405380
1930,640405296
1930,640405331
1930,640405315
1930,640405380
1931,640405348
1932,640405323
1933,640405307
1933,640405315
1934,640405380
1934,640405172
1935,640405307
1935,640405331
1935,640405315
1935,640405380
1936,640405355
1937,640405085
1937,640405399
1938,640405307
1938,640405331
1938,640405315
1938,640405339
1939,640405296
1939,640405307
1939,640404923
1939,640405371
1940,640404963
1940,640405172
1941,640405307
1941,640405380
1942,640405058
1942,640405355
1942,640405395
1943,640404923
1944,640405307
1944,640405323
1944,640405389
1945,640405315
1945,640405371
1946,640405315
1946,640405380
1947,640405380
1947,640405371
1947,640405172
1948,640405296
1948,640405355
1949,640405395
1949,640405307
1949,640405315
1949,640405348
1950,640405339
1950,640405331
1951,640405315
1951,640404923
1951,640405371
1952,640405025
1952,640405380
1953,640405331
1953,640405380
1954,640405315
1955,640405355
1955,640405399
1956,640405339
1956,640405331
1956,640405085
1957,640405025
1957,640405355
1958,640405355
1959,640405112
1959,640405315
1959,640405380
1960,640405058
1960,640405331
1960,640405380
1961,640405371
1962,640405296
1962,640405307
1962,640405380
1963,640405296
1963,640404963
1963,640405331
1963,640405355
1964,640405331
1964,640405315
1964,640404923
1964,640405371
1965,640405371
1965,640405380
1965,640405355
1965,640404963
1966,640405112
1966,640405315
1966,640405371
1967,640405296
1967,640405395
1968,640405307
1969,640405112
1969,640405296
1969,640405331
1970,640405172
1971,640405355
1971,640405380
1972,640405399
1973,640405025
1973,640405355
1973,640405399
1974,640405347
1975,640405315
1975,640405339
1975,640405331
1976,640405331
1976,640404963
1977,640405389
1978,640405355
1978,640404923
1979,640405112
1979,640405307
1979,640405399
1980,640405296
1981,640405323
1981,640405172
1982,640405331
1982,640404963
1983,640405348
1984,640405112
1984,640405371
1985,640405355
1986,640405315
1986,640405380
1987,640405085
1988,640405058
1988,640405315
1988,640405355
1989,640405296
1989,640405025
1989,640405395
1989,640405355
1990,640405399
1991,640405355
1991,640405348
1992,640405058
1992,640405085
1993,640405112
1994,640405058
1994,640405339
1994,640405371
1995,640405112
1995,640405315
1995,640405348
1996,640405112
1996,640405339
1996,640405323
1997,640405347
1998,640405307
1998,640405323
1998,640405389
1999,640405307
1999,640405085
2000,640405339
