customer_id,opt_in,birthday,gender,order_id,weather,order_timestamp,item_id,item_name,item_description,item_image,price,taste_profile,item_type,customization_id,customization
103,True,2000-12-11,male,949,rainy,2020-10-04 03:17:47,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
4,True,1991-04-28,female,1924,snowy,2017-08-07 20:33:46,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
184,True,1999-02-26,male,1162,sunny,2018-02-12 20:21:47,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
175,True,2005-03-03,female,846,cloudy,2018-07-25 12:42:11,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
145,True,2003-10-06,female,373,snowy,2020-04-11 20:37:26,640405399,Large Shake,,,2.49,sweet,beverage,,
31,True,1994-06-06,female,934,sunny,2019-10-06 07:31:12,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
23,True,1996-12-14,other,607,sunny,2018-06-16 15:02:56,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
157,True,1990-08-06,female,1417,snowy,2019-05-11 23:06:49,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
85,True,1996-03-26,male,1304,snowy,2017-11-11 06:24:52,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
153,True,1997-10-09,female,801,rainy,2017-02-18 12:17:31,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
33,True,1990-04-06,male,701,rainy,2016-10-20 08:03:50,640405371,Regular Drink,,,1.79,chilling,beverage,,
30,True,1998-12-06,female,660,cloudy,2017-01-06 05:27:23,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
144,True,1999-04-21,male,1596,sunny,2015-07-11 13:25:46,640405389,Small Shake,,,2.09,sweet,beverage,,
27,True,1993-09-19,female,90,cloudy,2019-10-09 18:03:51,640405389,Small Shake,,,2.09,sweet,beverage,,
23,True,1996-12-14,other,804,sunny,2020-06-21 17:38:36,640405371,Regular Drink,,,1.79,chilling,beverage,,
64,True,1991-09-25,male,101,snowy,2015-02-24 05:09:13,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
16,True,1993-04-25,male,1816,snowy,2019-08-04 13:55:59,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
142,True,2000-05-22,male,153,snowy,2016-02-01 02:25:33,640405371,Regular Drink,,,1.79,chilling,beverage,,
176,True,1998-01-09,male,1422,cloudy,2015-03-27 22:20:13,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
20,True,2002-12-06,male,357,rainy,2018-01-19 13:11:47,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
24,True,2005-12-17,other,1762,rainy,2016-12-14 09:27:34,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
149,True,2003-09-12,female,1716,rainy,2018-11-06 00:47:07,640405395,Regular Shake,,,2.29,sweet,beverage,,
65,True,1992-06-11,male,1494,rainy,2020-02-18 14:44:06,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
56,True,1996-10-21,female,853,sunny,2018-09-18 04:27:27,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
34,True,1996-09-25,female,1859,rainy,2020-06-17 19:23:50,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
177,True,2000-01-12,female,821,rainy,2018-11-16 06:40:02,640405389,Small Shake,,,2.09,sweet,beverage,,
67,True,2001-01-04,other,732,snowy,2017-06-16 08:32:35,640405389,Small Shake,,,2.09,sweet,beverage,,
141,True,1991-11-18,male,450,sunny,2018-09-18 09:29:19,640405395,Regular Shake,,,2.29,sweet,beverage,,
152,True,1999-11-14,male,1622,snowy,2018-08-19 06:59:35,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
54,True,1997-04-22,male,795,snowy,2015-04-03 18:48:06,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
184,True,1999-02-26,male,644,rainy,2015-02-08 15:20:15,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
66,True,2003-02-17,male,1582,snowy,2016-11-07 19:02:26,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
195,True,1990-12-10,male,1707,snowy,2020-10-16 17:38:12,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
192,True,2003-03-01,female,5,cloudy,2019-09-05 08:31:58,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
166,True,2001-10-04,female,104,sunny,2020-05-13 06:56:19,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
188,True,1994-04-04,other,1065,rainy,2017-07-27 12:35:46,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
44,True,1995-01-15,other,322,snowy,2020-03-27 10:13:50,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
195,True,1990-12-10,male,1019,snowy,2020-03-09 14:19:23,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
97,True,2002-04-22,female,1041,rainy,2020-11-25 06:13:15,640405395,Regular Shake,,,2.29,sweet,beverage,,
169,True,1998-07-15,female,483,cloudy,2015-03-06 20:59:29,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
17,True,1999-08-19,female,317,snowy,2017-02-27 05:09:48,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
39,True,2001-08-02,female,1230,snowy,2015-12-27 03:33:18,640405389,Small Shake,,,2.09,sweet,beverage,,
79,True,2005-11-19,male,1402,snowy,2015-01-03 15:56:05,640405389,Small Shake,,,2.09,sweet,beverage,,
29,True,1999-08-07,male,1107,sunny,2020-08-25 05:10:09,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
183,True,1996-03-01,male,1671,sunny,2019-07-05 00:02:36,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,,
146,True,2003-10-01,female,1345,cloudy,2018-10-05 02:56:57,640405371,Regular Drink,,,1.79,chilling,beverage,,
117,True,1999-02-28,female,1861,rainy,2020-09-12 20:43:46,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,,
189,True,2003-12-08,female,303,rainy,2020-05-19 09:28:04,640405371,Regular Drink,,,1.79,chilling,beverage,,
52,True,1995-08-12,female,29,snowy,2016-11-26 13:01:14,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
34,True,1996-09-25,female,505,snowy,2020-09-01 20:19:43,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
92,True,1992-01-24,female,413,snowy,2015-09-20 11:54:28,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
137,True,1994-02-10,female,1915,snowy,2018-03-14 15:05:20,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
197,True,2005-03-15,female,1617,sunny,2019-08-05 19:09:52,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
74,True,2002-08-27,female,281,snowy,2017-09-01 21:35:21,640405371,Regular Drink,,,1.79,chilling,beverage,,
82,True,1998-11-27,female,1026,cloudy,2017-09-08 07:52:16,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
157,True,1990-08-06,female,398,sunny,2020-01-07 04:16:26,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
154,True,1992-11-21,male,1615,snowy,2016-10-18 21:44:37,640405395,Regular Shake,,,2.29,sweet,beverage,,
95,True,2004-02-22,other,1502,cloudy,2015-02-22 15:47:40,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,,
50,True,1997-11-27,female,686,rainy,2020-12-10 03:58:51,640405399,Large Shake,,,2.49,sweet,beverage,,
27,True,1993-09-19,female,1710,cloudy,2020-08-23 12:48:53,640405380,Large Drink,,,1.99,chilling,beverage,,
41,True,2005-06-17,female,1563,rainy,2019-02-21 00:30:35,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
67,True,2001-01-04,other,487,sunny,2019-10-13 09:24:23,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
98,True,2000-09-16,male,1858,sunny,2019-09-17 18:50:15,640405399,Large Shake,,,2.49,sweet,beverage,,
150,True,1994-03-07,female,1874,sunny,2019-03-01 04:13:04,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
189,True,2003-12-08,female,1007,snowy,2019-12-20 22:36:22,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
111,True,2003-04-28,female,1674,snowy,2016-09-25 02:59:40,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
50,True,1997-11-27,female,167,rainy,2015-01-25 17:28:12,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
199,True,2003-12-07,male,952,rainy,2020-04-14 16:00:23,640405371,Regular Drink,,,1.79,chilling,beverage,,
135,True,1991-02-07,male,565,sunny,2020-08-23 06:40:19,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
59,True,1991-01-05,male,353,sunny,2016-04-16 04:15:52,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
37,True,2005-09-23,female,1147,rainy,2015-03-03 04:53:02,640405399,Large Shake,,,2.49,sweet,beverage,,
55,True,1996-01-22,female,734,sunny,2016-04-07 17:52:57,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
79,True,2005-11-19,male,1332,cloudy,2015-07-18 17:43:45,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
28,True,2001-04-08,female,556,cloudy,2016-02-12 14:55:20,640405395,Regular Shake,,,2.29,sweet,beverage,,
30,True,1998-12-06,female,1817,cloudy,2019-06-04 01:06:02,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
199,True,2003-12-07,male,1445,cloudy,2015-05-03 17:54:40,640405399,Large Shake,,,2.49,sweet,beverage,,
128,True,2000-08-18,male,530,sunny,2016-09-05 22:47:11,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
13,True,2001-12-12,female,1478,cloudy,2018-11-18 12:48:44,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,,
157,True,1990-08-06,female,1706,snowy,2015-11-12 14:32:05,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
187,True,2003-07-12,female,1491,snowy,2015-01-03 08:08:31,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
166,True,2001-10-04,female,643,cloudy,2017-11-21 01:30:19,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
88,True,1997-07-23,male,81,rainy,2017-09-04 15:44:52,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
198,True,2001-07-25,female,1278,rainy,2019-12-11 05:59:05,640405399,Large Shake,,,2.49,sweet,beverage,,
48,True,2000-08-16,other,1975,cloudy,2018-11-08 06:39:01,640405399,Large Shake,,,2.49,sweet,beverage,,
77,True,1991-05-20,other,1721,snowy,2017-04-09 02:00:01,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
176,True,1998-01-09,male,1462,sunny,2018-07-09 05:30:09,640405380,Large Drink,,,1.99,chilling,beverage,,
40,True,2003-07-04,female,1460,rainy,2019-07-13 09:51:41,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
164,True,2004-11-28,male,1311,sunny,2019-06-23 01:52:03,640405399,Large Shake,,,2.49,sweet,beverage,,
17,True,1999-08-19,female,1078,cloudy,2017-09-07 00:15:01,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
187,True,2003-07-12,female,535,cloudy,2020-05-18 13:43:20,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
133,True,2004-09-12,female,1076,cloudy,2020-08-07 19:54:40,640405380,Large Drink,,,1.99,chilling,beverage,,
29,True,1999-08-07,male,709,snowy,2020-11-23 03:42:07,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
139,True,1991-07-18,female,922,rainy,2017-01-03 00:57:41,640405355,Small Drink,,,1.59,chilling,beverage,,
43,True,1996-05-21,male,1672,rainy,2019-02-21 19:25:02,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
6,True,2000-06-24,female,860,cloudy,2019-09-12 01:29:32,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
113,True,2001-01-19,other,1101,snowy,2015-05-16 15:58:04,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,,
86,True,1991-03-11,female,1114,sunny,2020-06-09 02:31:39,640405380,Large Drink,,,1.99,chilling,beverage,,
141,True,1991-11-18,male,791,rainy,2018-10-19 19:11:54,640405399,Large Shake,,,2.49,sweet,beverage,,
5,True,2004-03-14,other,1527,snowy,2015-05-25 05:11:51,640405395,Regular Shake,,,2.29,sweet,beverage,,
111,True,2003-04-28,female,1224,snowy,2020-01-23 15:12:51,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
19,True,1992-06-07,female,266,snowy,2019-10-28 02:48:48,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
164,True,2004-11-28,male,1586,rainy,2018-04-21 00:55:49,640405399,Large Shake,,,2.49,sweet,beverage,,
49,True,2005-11-27,other,1539,cloudy,2015-03-24 20:46:38,640405380,Large Drink,,,1.99,chilling,beverage,,
200,True,2004-09-02,female,758,cloudy,2015-01-21 02:17:04,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
70,True,1999-03-12,female,1154,rainy,2020-10-06 14:41:25,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
195,True,1990-12-10,male,946,snowy,2015-08-14 08:08:08,640405395,Regular Shake,,,2.29,sweet,beverage,,
58,True,1996-01-28,other,986,sunny,2020-02-14 03:41:39,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
64,True,1991-09-25,male,1699,rainy,2017-10-18 20:38:52,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
155,True,1995-10-20,female,941,cloudy,2016-07-17 13:48:04,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
11,True,1990-11-21,male,1750,snowy,2015-10-09 18:05:16,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
119,True,1997-09-06,male,1989,sunny,2019-09-16 15:33:31,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
18,True,1990-03-12,female,759,cloudy,2019-09-03 21:20:55,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
18,True,1990-03-12,female,750,cloudy,2019-11-15 14:53:40,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
113,True,2001-01-19,other,370,snowy,2018-12-25 12:45:44,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
147,True,1992-12-20,male,464,sunny,2016-07-11 19:20:04,640405355,Small Drink,,,1.59,chilling,beverage,,
46,True,1990-11-18,female,704,cloudy,2017-02-14 20:00:40,640405389,Small Shake,,,2.09,sweet,beverage,,
9,True,2004-08-26,female,1404,snowy,2015-08-08 18:01:39,640405399,Large Shake,,,2.49,sweet,beverage,,
17,True,1999-08-19,female,1401,rainy,2017-11-26 15:24:09,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
24,True,2005-12-17,other,747,cloudy,2018-06-08 08:20:49,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
77,True,1991-05-20,other,692,cloudy,2015-08-28 08:29:49,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
41,True,2005-06-17,female,1215,snowy,2019-03-07 15:21:45,640405389,Small Shake,,,2.09,sweet,beverage,,
122,True,1993-03-05,male,1467,cloudy,2015-04-05 10:28:36,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
167,True,2003-03-12,female,1737,sunny,2017-12-13 18:01:20,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
113,True,2001-01-19,other,1232,cloudy,2015-10-23 06:49:34,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
107,True,2002-05-01,male,909,cloudy,2019-08-18 03:43:27,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
8,True,2000-03-15,female,569,sunny,2015-04-18 05:07:30,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
24,True,2005-12-17,other,1730,cloudy,2015-01-20 18:25:15,640405355,Small Drink,,,1.59,chilling,beverage,,
70,True,1999-03-12,female,783,rainy,2020-02-06 17:59:47,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
106,True,1998-05-11,female,1436,sunny,2017-01-23 23:58:23,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
58,True,1996-01-28,other,185,snowy,2019-12-06 18:35:27,640405355,Small Drink,,,1.59,chilling,beverage,,
8,True,2000-03-15,female,1313,rainy,2017-06-18 12:57:42,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
158,True,1992-07-02,female,361,cloudy,2016-06-22 07:31:09,640405389,Small Shake,,,2.09,sweet,beverage,,
75,True,1999-11-14,female,1152,rainy,2016-06-02 11:54:46,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
29,True,1999-08-07,male,767,sunny,2018-02-22 05:23:16,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
196,True,1997-08-09,male,1428,rainy,2015-04-02 11:28:22,640405389,Small Shake,,,2.09,sweet,beverage,,
54,True,1997-04-22,male,955,rainy,2016-01-11 00:25:21,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
93,True,1994-01-08,female,1036,cloudy,2020-05-23 08:31:55,640405399,Large Shake,,,2.49,sweet,beverage,,
152,True,1999-11-14,male,1796,rainy,2019-03-11 04:45:14,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
106,True,1998-05-11,female,365,cloudy,2020-07-27 13:31:28,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
77,True,1991-05-20,other,641,rainy,2017-06-23 01:17:35,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
131,True,1993-08-27,female,595,rainy,2020-12-28 02:02:39,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
152,True,1999-11-14,male,286,cloudy,2016-02-20 20:13:21,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
196,True,1997-08-09,male,1189,snowy,2019-01-02 21:10:18,640405399,Large Shake,,,2.49,sweet,beverage,,
49,True,2005-11-27,other,983,snowy,2015-01-05 03:15:41,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
108,True,1992-11-06,female,388,rainy,2017-11-01 09:50:15,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
78,True,1990-09-16,male,1193,snowy,2018-02-28 12:51:54,640405399,Large Shake,,,2.49,sweet,beverage,,
43,True,1996-05-21,male,936,rainy,2016-06-09 16:44:59,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
37,True,2005-09-23,female,499,snowy,2016-12-02 11:31:20,640405389,Small Shake,,,2.09,sweet,beverage,,
22,True,2002-05-10,female,571,sunny,2019-08-11 11:10:37,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
110,True,1992-02-06,female,1156,cloudy,2015-09-13 12:58:25,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
73,True,2005-08-22,male,385,sunny,2015-12-28 04:48:06,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
114,True,1998-06-17,male,471,snowy,2018-04-20 13:56:35,640405380,Large Drink,,,1.99,chilling,beverage,,
73,True,2005-08-22,male,308,cloudy,2019-07-25 18:15:06,640405399,Large Shake,,,2.49,sweet,beverage,,
165,True,2000-06-27,female,1782,sunny,2015-04-11 06:46:48,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
53,True,1996-01-08,male,1551,snowy,2019-05-23 21:20:24,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
70,True,1999-03-12,female,878,cloudy,2018-12-06 18:20:30,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
24,True,2005-12-17,other,21,snowy,2019-07-01 23:12:14,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
107,True,2002-05-01,male,1869,snowy,2020-04-08 13:54:32,640405355,Small Drink,,,1.59,chilling,beverage,,
111,True,2003-04-28,female,1918,cloudy,2016-06-12 21:47:29,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
128,True,2000-08-18,male,1726,cloudy,2018-11-10 07:13:55,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
34,True,1996-09-25,female,1412,cloudy,2017-07-15 21:11:07,640405395,Regular Shake,,,2.29,sweet,beverage,,
